Date,ADP,AME,AXON,BA,BP,CARR,CAT,CMI,CPRT,CSX,CTAS,CVX,DAL,DE,DOV,EFX,EMR,ETN,EXPD,FAST,FDX,GD,GE,GWW,HON,HWM,IR,ITW,JCI,LHX,LMT,MMM,NOC,NSC,ODFL,OTIS,PAYX,PCAR,PH,ROK,RSG,RTX,SHEL,SWK,TDG,TT,TTE,UNP,UPS,URI,VRSK,WAB,WM,XOM,XYL
2006-11-01,23.556896209716797,12.757781028747559,8.479999542236328,63.94343948364258,23.964784622192383,,37.90163803100586,19.427173614501953,1.888124942779541,2.836271047592163,8.025046348571777,33.6986198425293,,32.98395919799805,23.2465877532959,31.126249313354492,25.382009506225586,23.294998168945312,35.708045959472656,2.8079967498779297,75.04563903808594,48.03941345214844,106.15914916992188,52.40382766723633,26.04144287109375,,,29.33515167236328,31.468473434448242,26.54479217529297,51.0203857421875,38.215946197509766,39.87995147705078,31.31774139404297,3.8084311485290527,,20.089298248291016,14.969437599182129,40.23182678222656,42.90055465698242,18.051549911499023,25.795286178588867,26.377866744995117,30.427507400512695,8.870160102844238,17.66313362121582,23.93339729309082,15.10760498046875,39.821388244628906,24.124605178833008,,15.207104682922363,21.929786682128906,38.891502380371094,
2006-12-01,24.170793533325195,12.479671478271484,7.610000133514404,64.16734313964844,23.619821548461914,,37.47393035888672,19.145280838012695,1.875,2.7231695652008057,7.551532745361328,34.26244354248047,,32.815311431884766,22.655019760131836,33.26469039916992,25.815292358398438,22.708690643310547,31.980878829956055,2.799415111541748,70.67269134521484,47.72487258911133,112.7944564819336,50.651248931884766,27.410783767700195,,,28.838354110717773,31.685222625732422,28.908674240112305,51.93423080444336,36.55990219116211,40.33876419067383,31.979076385498047,3.4192066192626953,,20.155576705932617,15.327692031860352,37.05105972290039,40.26377487182617,17.768041610717773,24.99180793762207,26.28875160217285,30.167495727539062,9.629318237304688,17.71746826171875,24.087465286254883,15.357946395874023,38.31889343261719,24.48079490661621,,14.063678741455078,22.02562713623047,38.80036544799805,
2007-01-01,23.419902801513672,13.584967613220215,7.75,64.68740844726562,22.35610580444336,,39.34513473510742,21.798858642578125,1.840000033378601,2.9098281860351562,7.825373649597168,33.959564208984375,,34.613670349121094,22.923067092895508,34.026649475097656,26.33053970336914,23.678808212280273,33.71023178100586,2.90864634513855,71.83084106445312,50.30930709838867,109.27815246582031,56.23493194580078,27.683429718017578,,,31.835208892822266,33.2277946472168,32.03529739379883,54.82224655151367,34.8569221496582,42.2692985534668,31.718894958496094,3.9462215900421143,,20.502782821655273,15.785870552062988,39.88484573364258,40.34946060180664,18.895204544067383,27.19037437438965,25.345489501953125,34.34858322143555,11.568984031677246,19.41541862487793,22.791322708129883,16.8566837310791,36.939048767089844,24.788848876953125,,14.822872161865234,22.750431060791016,37.51933670043945,
2007-02-01,24.416187286376953,13.388991355895996,7.940000057220459,63.26956558227539,21.88056755065918,,39.56621551513672,21.862106323242188,1.8406250476837158,2.984551429748535,7.751955509185791,32.15756607055664,,37.37845993041992,22.16962242126465,31.72352409362793,25.35578155517578,24.614776611328125,35.415870666503906,2.7672486305236816,74.32278442382812,49.16990280151367,106.65409088134766,56.181236267089844,28.260225296020508,,,32.24102020263672,32.13340759277344,30.951053619384766,55.05164337158203,34.97290802001953,42.811519622802734,30.294252395629883,4.4192585945129395,,20.820499420166016,16.458850860595703,39.82143783569336,41.086055755615234,18.388425827026367,26.34288215637207,24.3741397857666,33.334815979003906,11.58714485168457,19.688404083251953,22.546836853027344,16.508420944213867,36.07289123535156,27.49396324157715,,14.883172035217285,20.39631462097168,36.448577880859375,
2007-03-01,23.86611557006836,13.561803817749023,8.029999732971191,64.46591186523438,23.021881103515625,,41.16285705566406,23.505815505981445,1.7506250143051147,3.177333354949951,6.930298805236816,34.71063995361328,,37.65177917480469,22.642799377441406,29.894577026367188,25.37933349609375,25.392728805541992,32.62840270996094,2.7499873638153076,69.95442199707031,49.182735443115234,108.02889251708984,56.14491653442383,28.053142547607422,,,32.34657287597656,32.98979187011719,32.190704345703125,54.91577911376953,36.08235549926758,44.45258331298828,32.32579803466797,4.092535972595215,,19.40616226196289,17.38494110107422,41.726226806640625,39.64256286621094,18.277732849121094,26.086034774780273,24.857797622680664,33.39302444458008,13.214430809020996,19.720230102539062,23.370738983154297,17.005786895751953,36.026641845703125,26.473529815673828,,15.971394538879395,20.75949478149414,38.365596771240234,
2007-04-01,24.433996200561523,14.244994163513184,8.630000114440918,67.43145751953125,23.93566131591797,,44.78936004638672,29.93775749206543,1.8112499713897705,3.4248547554016113,7.193305015563965,36.50812530517578,,37.91516876220703,22.322710037231445,32.64207077026367,27.676380157470703,27.109699249267578,33.00743103027344,3.22623348236084,68.65863800048828,50.7223014831543,112.61156463623047,60.05556869506836,32.998695373535156,,,32.1647834777832,34.11907196044922,32.443450927734375,54.41766357421875,39.075469970703125,44.10521697998047,34.01875686645508,4.199075222015381,,19.12198829650879,19.890840530395508,44.544715881347656,39.42406463623047,18.349994659423828,26.940860748291016,26.001331329345703,35.154354095458984,13.75564956665039,20.302242279052734,24.680288314819336,19.13255500793457,36.19623947143555,32.249568939208984,,17.203161239624023,22.569398880004883,40.363956451416016,
2007-05-01,27.13068389892578,14.818252563476562,10.539999961853027,73.2066879272461,24.04347038269043,,48.46528244018555,30.672636032104492,1.949375033378601,3.6146345138549805,7.364161491394043,38.52134704589844,16.33313751220703,41.751731872558594,23.30569839477539,34.53802490234375,28.697946548461914,28.6214656829834,34.58827590942383,3.400412082672119,72.68282318115234,51.84657669067383,114.81126403808594,64.26878356933594,35.42314147949219,,,33.04869079589844,34.99045181274414,31.610607147216797,55.72550964355469,41.75825500488281,45.5077018737793,37.131778717041016,4.43630313873291,,20.822874069213867,20.730600357055664,49.135799407958984,45.26327133178711,19.89394760131836,28.4233455657959,28.138641357421875,38.14019775390625,13.42147445678711,23.430776596069336,25.719629287719727,20.26983070373535,37.20674514770508,32.29770278930664,,18.138717651367188,23.473783493041992,42.47370529174805,
2007-06-01,26.586511611938477,15.604575157165527,13.960000038146973,69.9826889038086,25.884124755859375,,48.29257583618164,32.94466781616211,1.9118750095367432,3.5859973430633545,7.569575786590576,39.82132339477539,16.890443801879883,41.99858093261719,23.817903518676758,36.501976013183594,27.720611572265625,28.395523071289062,32.718631744384766,3.2842934131622314,72.32577514648438,50.541358947753906,117.7940444946289,67.9183349609375,34.42607116699219,,,34.1024169921875,35.441471099853516,34.54243850708008,53.47037124633789,41.202789306640625,46.867950439453125,33.725257873535156,4.2828874588012695,,20.16312599182129,20.675966262817383,47.46335220336914,46.18784713745117,20.202207565307617,28.576438903808594,30.751789093017578,36.788917541503906,14.696423530578613,25.023868560791016,27.60472869873047,19.340991973876953,37.73923873901367,31.32540512084961,,16.92051887512207,23.704448699951172,42.83628845214844,
2007-07-01,25.46204376220703,15.345012664794922,15.270000457763672,75.27360534667969,24.9010009765625,,48.804161071777344,38.6378059387207,1.7587499618530273,3.7713425159454346,7.018605709075928,40.303470611572266,15.278556823730469,41.88727569580078,23.74806022644043,33.247859954833984,27.88055419921875,29.671789169311523,35.396339416503906,3.536146402359009,72.17586517333984,50.95001220703125,119.27104949951172,63.765132904052734,35.17844772338867,,,34.64363479614258,14.62246036529541,34.75139617919922,55.94136428833008,42.21399688720703,45.802616119384766,34.50150680541992,4.099637508392334,,21.482858657836914,19.435972213745117,47.83662033081055,46.55366516113281,21.065946578979492,29.398305892944336,29.384626388549805,33.53428649902344,14.965214729309082,22.9697322845459,26.796831130981445,20.011167526245117,39.1453857421875,30.940332412719727,,18.91688346862793,23.08527946472168,43.47466278076172,
2007-08-01,25.089061737060547,15.726476669311523,14.3100004196167,70.6150894165039,24.402233123779297,,46.92753219604492,38.63287353515625,1.8337500095367432,3.273435354232788,7.035884380340576,41.779144287109375,14.472620010375977,47.32754898071289,23.100242614746094,31.686664581298828,29.324064254760742,28.893823623657227,34.992313385009766,3.596707582473755,71.48497009277344,50.95001220703125,119.60955047607422,67.13711547851562,34.504173278808594,,,36.607093811035156,13.654644012451172,38.51909637451172,56.51466751098633,43.43238830566406,47.680397033691406,33.01237106323242,4.0911149978637695,,23.066308975219727,20.38502311706543,52.25672912597656,47.06135559082031,20.498920440673828,30.19987678527832,29.5681095123291,34.388851165771484,14.7654390335083,23.793071746826172,25.596912384033203,18.799772262573242,39.21779251098633,31.383167266845703,,17.36052894592285,23.013765335083008,43.95610046386719,
2007-09-01,25.324119567871094,17.022319793701172,15.6899995803833,76.66887664794922,25.123146057128906,,48.57499694824219,41.72235107421875,2.1493749618530273,3.4115591049194336,7.1222734451293945,44.54985046386719,15.39002513885498,51.8090934753418,23.825056076049805,31.35761070251465,31.700754165649414,30.371936798095703,37.47195816040039,3.5809359550476074,68.333984375,54.7829475402832,128.25454711914062,66.82930755615234,36.5443229675293,,,37.71463394165039,13.756318092346191,36.6845588684082,61.844608306884766,44.668670654296875,47.17239761352539,33.46360778808594,3.405000686645508,,21.285585403442383,20.313539505004883,54.37675094604492,46.42683029174805,21.67931365966797,32.56714630126953,31.414440155029297,34.2055549621582,16.6033992767334,24.956838607788086,27.62175750732422,19.050840377807617,39.04247283935547,30.969215393066406,,17.35589027404785,23.056528091430664,47.45803451538086,
2007-10-01,27.325550079345703,18.511089324951172,16.649999618530273,71.99526977539062,28.25311851501465,,46.425811767578125,39.135292053222656,2.398750066757202,3.574430465698242,7.024367332458496,43.564388275146484,17.83356285095215,54.07107162475586,21.510356903076172,31.670190811157227,31.134870529174805,28.390897750854492,40.125885009765625,3.5075972080230713,67.41415405273438,59.1979866027832,127.51099395751953,65.89857482910156,37.12196731567383,,,36.209590911865234,12.772835731506348,38.442909240722656,62.72818374633789,41.22233963012695,50.57120895385742,33.4659538269043,3.2089693546295166,,21.849979400634766,19.858421325683594,58.61923599243164,46.00606155395508,22.660215377807617,30.993019104003906,33.73204040527344,35.07093048095703,16.53438377380371,23.06915855407715,27.478601455688477,21.57499885559082,39.04247283935547,32.913814544677734,,17.388320922851562,22.231786727905273,47.16575241088867,
2007-11-01,24.84442710876465,17.329526901245117,14.010000228881836,67.82025146484375,26.56790542602539,,44.73948287963867,38.21746063232422,2.3350000381469727,3.3655385971069336,6.1412811279296875,42.06489944458008,16.94188117980957,59.970367431640625,21.73661231994629,30.658018112182617,34.14848709106445,27.515914916992188,37.2867317199707,3.125926971435547,64.23717498779297,57.77920913696289,118.61996459960938,64.96987915039062,34.945838928222656,,,35.09661102294922,12.450180053710938,39.94258117675781,63.326446533203125,39.97749710083008,47.87492370605469,33.18086624145508,3.2004454135894775,,20.39610481262207,18.155582427978516,58.086769104003906,45.53390121459961,21.98418617248535,30.38561248779297,31.38841438293457,31.78016471862793,17.3189697265625,23.74561309814453,28.064884185791016,21.332195281982422,38.52492141723633,22.401416778564453,,15.72946834564209,21.112586975097656,45.89246368408203,
2007-12-01,24.709619522094727,18.472518920898438,14.390000343322754,64.09724426269531,26.724952697753906,,45.150177001953125,41.640380859375,2.659374952316284,3.5241992473602295,6.454201698303223,44.7296028137207,12.766430854797363,65.18681335449219,21.64738655090332,29.941604614257812,33.932891845703125,29.869749069213867,35.50664138793945,3.187434673309326,58.228416442871094,57.91590881347656,115.82222747802734,64.3959732055664,38.00096893310547,,,34.0302848815918,12.347458839416504,39.88531494140625,60.23078536987305,40.48644256591797,47.78376770019531,32.68195343017578,3.2828357219696045,,18.942230224609375,19.899681091308594,55.07383728027344,46.251529693603516,20.888874053955078,31.104917526245117,32.45614242553711,29.725976943969727,16.40725326538086,21.368297576904297,28.647541046142578,21.244247436523438,36.97721481323242,17.674692153930664,,15.96117877960205,20.097564697265625,48.2241325378418,
2008-01-01,22.517776489257812,17.368268966674805,11.489999771118164,60.96052932739258,23.35739517211914,,44.422080993652344,31.61359977722168,2.555000066757202,3.8831892013549805,6.300621032714844,39.89866256713867,14.421175956726074,61.294647216796875,18.923255920410156,30.542741775512695,30.411447525024414,25.602367401123047,37.58077621459961,3.186647891998291,60.938385009765625,55.200904846191406,110.47949981689453,58.40665817260742,36.45799255371094,,,32.04719543457031,12.222888946533203,34.7437744140625,61.752838134765625,38.24413299560547,48.22126770019531,35.4362678527832,4.140834331512451,,17.26270866394043,17.138280868530273,49.44287872314453,38.16288757324219,19.989347457885742,29.77602767944336,27.52604866027832,31.491859436035156,15.030598640441895,18.15868377685547,25.241744995117188,21.098812103271484,38.1536750793457,17.549545288085938,,15.938005447387695,19.9376163482666,44.11152648925781,
2008-02-01,22.168188095092773,16.79641342163086,11.270000457763672,60.9732551574707,23.98414421081543,,45.260597229003906,33.01992416381836,2.603749990463257,3.8990907669067383,5.602315425872803,41.832008361816406,11.44605827331543,59.649559020996094,19.58690071105957,28.21177864074707,30.698081970214844,24.99478530883789,31.247112274169922,3.22517728805542,57.54929733276367,53.450775146484375,104.4859848022461,54.43960189819336,35.687232971191406,,,31.18912124633789,12.475132942199707,31.158775329589844,59.28839111328125,37.88113021850586,47.98522186279297,34.458980560302734,3.8709328174591064,,16.597942352294922,15.908214569091797,47.4147834777832,36.87553787231445,20.342496871948242,28.780868530273438,27.832534790039062,29.76274871826172,14.115250587463379,19.338726043701172,26.146957397460938,21.098812103271484,36.95799255371094,19.349742889404297,,16.044729232788086,20.19598388671875,44.979095458984375,
2008-03-01,23.693883895874023,17.34153175354004,9.399999618530273,54.7720947265625,22.423900604248047,,48.99006652832031,30.68663787841797,2.422499895095825,4.505813121795654,5.555596828460693,41.20448303222656,7.373493194580078,56.48516845703125,19.714303970336914,28.426124572753906,30.999292373657227,24.697187423706055,35.90398406982422,3.6431972980499268,60.58211135864258,54.443389892578125,116.68760681152344,56.457244873046875,34.99260330200195,,,30.831188201904297,13.76375961303711,30.967350006103516,57.04783248901367,38.2435302734375,47.496883392333984,35.39066696166992,4.521535873413086,,18.075197219848633,16.50229263305664,50.81883239746094,38.7021369934082,19.596975326538086,28.091049194335938,26.87037467956543,29.386314392089844,13.457799911499023,20.5953369140625,25.668338775634766,21.28191375732422,38.42073440551758,18.13677406311035,,17.458667755126953,20.811059951782227,43.72295379638672,
2008-04-01,24.705570220947266,19.162168502807617,7.460000038146973,62.497779846191406,26.91238021850586,,51.47100830078125,41.061893463134766,2.554374933242798,5.05869197845459,5.763883113861084,46.4129753112793,7.296327114105225,59.03414535522461,23.342910766601562,31.55068588256836,31.481220245361328,27.229839324951172,37.02449035644531,3.871642589569092,62.67410659790039,59.29195785522461,103.09872436523438,64.0843734741211,36.84083557128906,,,33.426544189453125,14.619891166687012,34.476924896240234,60.91994857788086,37.15639114379883,44.908714294433594,39.00623321533203,4.361015796661377,,19.348358154296875,17.35308074951172,58.580684661865234,36.552032470703125,21.306005477905273,29.580923080444336,31.283843994140625,29.768924713134766,13.791974067687988,20.502931594848633,29.13309097290039,24.64444923400879,38.09977340698242,18.13677406311035,,19.87860107421875,22.386144638061523,48.11178207397461,
2008-05-01,24.062776565551758,20.26007843017578,7.03000020980835,61.24291229248047,27.11276626586914,,51.94874572753906,46.23729705810547,2.8125,5.564558982849121,5.746364116668701,48.181602478027344,5.272904396057129,57.117156982421875,25.615636825561523,31.49321746826172,35.234920501708984,30.141748428344727,37.5450325012207,3.9216134548187256,59.95451736450195,60.426387786865234,96.8560562133789,67.76287841796875,37.1408805847168,,,34.32789611816406,14.119958877563477,42.074092864990234,63.119415283203125,37.718528747558594,46.31024932861328,44.11279296875,4.2871479988098145,,18.380142211914062,19.65016746520996,62.271156311035156,39.67511749267578,22.070049285888672,29.121591567993164,33.63782501220703,29.97873306274414,15.8369779586792,20.42970085144043,30.797897338867188,27.942501068115234,37.60475158691406,19.821453094482422,,21.59393882751465,23.692092895507812,46.08877944946289,
2008-06-01,23.578523635864258,18.670618057250977,4.989999771118164,48.6273307800293,26.013444900512695,,46.40437698364258,43.019954681396484,2.6762499809265137,5.060958385467529,5.160437107086182,48.1718864440918,4.887081623077393,50.8433723449707,22.911022186279297,27.746387481689453,29.947858810424805,26.49094009399414,34.291324615478516,3.4234800338745117,51.571044921875,55.213260650634766,85.08500671386719,60.738563537597656,31.322450637817383,,,30.546737670898438,12.557565689086914,32.29433059692383,56.902099609375,33.84260559082031,41.05692672729492,41.029212951660156,4.264418125152588,,16.64054298400879,15.39551830291748,52.452816009521484,29.6326904296875,20.01698875427246,25.292821884155273,32.15049362182617,27.842269897460938,12.201010704040527,17.36338996887207,30.095544815063477,25.701576232910156,32.548072814941406,18.878032684326172,,22.544492721557617,23.55467414855957,45.761634826660156,
2008-07-01,24.034334182739258,18.923675537109375,5.039999961853027,45.21630096435547,22.97349739074707,,43.9631233215332,43.558387756347656,2.7412500381469727,5.445304870605469,5.536130428314209,41.091636657714844,6.464664459228516,49.45475769042969,23.50783348083496,28.959571838378906,29.49363899230957,22.301624298095703,28.318262100219727,3.8756070137023926,51.603763580322266,58.69662094116211,90.18566131591797,66.4634017944336,31.671306610107422,,,30.12238883972168,13.975152015686035,30.797622680664062,60.17224884033203,34.23166275024414,41.35765838623047,47.29324722290039,5.2133307456970215,,17.67897605895996,15.480179786682129,45.36300277709961,30.161239624023438,21.904104232788086,26.22747039794922,27.853805541992188,27.62490463256836,13.370623588562012,16.70002555847168,27.000228881835938,28.064075469970703,33.40055847167969,15.576061248779297,,25.73465919494629,22.199230194091797,41.763404846191406,
2008-08-01,24.974103927612305,19.19253921508789,6.5,48.80836486816406,21.849905014038086,,44.728309631347656,42.896297454833984,2.750624895095825,5.2297868728637695,5.995527267456055,42.26420974731445,6.97052001953125,49.7437629699707,23.51157569885254,29.19073486328125,28.51702117919922,22.973445892333984,28.780790328979492,4.141297817230225,54.20884323120117,60.77739334106445,89.57994842529297,67.1513442993164,31.42359733581543,,,31.89692497253418,13.448263168334961,33.490413665771484,67.40093231201172,35.06597137451172,42.49858856201172,48.351951599121094,4.726089954376221,,18.30193519592285,15.915742874145508,47.31113815307617,32.19446563720703,22.153474807739258,27.017452239990234,27.67243766784668,29.779998779296875,13.643046379089355,17.20952796936035,25.3696231842041,28.656465530395508,34.195228576660156,15.585688591003418,,27.39485740661621,22.14569091796875,41.75749588012695,
2008-09-01,24.213348388671875,16.142194747924805,7.150000095367432,42.6961555480957,19.021509170532227,,37.68989944458008,28.781841278076172,2.375,4.412328720092773,5.588688850402832,40.38405227661133,6.3875017166137695,35.0617790222168,19.307294845581055,28.46363639831543,24.854902267456055,17.63662338256836,27.783954620361328,3.9387407302856445,51.80391311645508,48.4770622253418,82.3832778930664,64.86896514892578,26.024520874023438,,,28.77718162536621,11.043901443481445,29.663673400878906,63.48211669921875,33.454689025878906,37.36914825439453,43.53846740722656,4.025771141052246,,17.738046646118164,14.115701675415039,39.136741638183594,25.46369743347168,20.32938003540039,24.739566802978516,23.488929748535156,26.096988677978516,12.433480262756348,14.525346755981445,21.416641235351562,24.305057525634766,33.539268493652344,14.671148300170898,,23.758907318115234,19.822853088378906,40.53101348876953,
