Date,AAL,BHP,BP,CAT,CMI,CVX,DAL,DE,FCX,LUV,NEM,PCAR,RIO,SCCO,SHEL,TTE,UAL,UNP,URI,VALE,XOM
2014-05-01,37.860496520996094,28.9414119720459,24.792409896850586,75.6030044555664,111.04138946533203,73.1900405883789,34.515377044677734,73.06256103515625,29.22586441040039,23.02631950378418,17.735279083251953,27.155866622924805,21.35439682006836,18.86031150817871,42.570526123046875,34.80503845214844,44.369998931884766,76.01795196533203,97.2781753540039,5.722265720367432,60.62441635131836
2014-06-01,40.50016784667969,29.18444061279297,25.922691345214844,80.36560821533203,112.02888488769531,77.81548309326172,33.48624801635742,73.0487289428711,31.328746795654297,23.436412811279297,19.732789993286133,26.928707122802734,22.559690475463867,19.272798538208008,44.61238479614258,36.18321990966797,41.06999969482422,76.44609069824219,100.82083129882812,5.937691688537598,60.714874267578125
2014-07-01,36.71834182739258,30.310029983520508,24.065109252929688,74.97962951660156,101.2100830078125,77.03465270996094,32.396549224853516,68.66014099121094,32.206153869628906,24.67542266845703,19.321691513061523,26.688697814941406,23.81068992614746,20.85295295715332,44.31992721557617,32.32434844970703,46.38999938964844,75.34251403808594,101.94715118408203,6.4403533935546875,59.665557861328125
2014-08-01,36.74669647216797,29.261186599731445,23.79640769958496,81.17147064208984,105.935546875,77.81562805175781,34.31523513793945,67.83729553222656,31.47065544128418,27.98447036743164,21.01262855529785,27.016427993774414,22.7027587890625,20.897663116455078,44.375946044921875,33.05603790283203,47.61000061035156,81.06047058105469,113.2585678100586,5.861395359039307,60.396976470947266
2014-09-01,33.533260345458984,25.569049835205078,21.86146354675293,73.69959259033203,96.3501968383789,71.72624206542969,31.341493606567383,66.6240463256836,28.251773834228516,29.52314567565918,17.896663665771484,24.465774536132812,20.776363372802734,18.884965896606445,41.723365783691406,32.7092170715332,46.790000915527344,83.48602294921875,106.95304870605469,4.941343307495117,57.11176681518555
2014-10-01,39.17927169799805,25.812232971191406,21.61773109436035,76.04573822021484,106.71673583984375,72.10494232177734,34.8787727355957,69.50874328613281,24.911205291748047,30.143863677978516,14.565787315368652,28.09605598449707,20.265195846557617,18.33083152770996,39.34480667114258,30.394973754882812,52.810001373291016,89.6693344116211,105.95187377929688,4.5860772132873535,58.72704315185547
2014-11-01,45.98234176635742,22.420686721801758,19.844297409057617,75.43830871582031,106.88369750976562,66.0513916015625,40.54840087890625,70.38634490966797,23.468978881835938,36.56078338623047,14.286271095275879,28.922943115234375,19.686429977416992,19.154338836669922,36.88378143310547,28.23297119140625,61.22999954223633,90.28181457519531,109.08055114746094,4.095199108123779,55.37726974487305
2014-12-01,50.814605712890625,20.549034118652344,19.238666534423828,68.63684844970703,105.81942749023438,68.05961608886719,42.73784637451172,72.37079620361328,20.41844940185547,37.05066680908203,14.69363784790039,29.79007911682129,19.458301544189453,18.03513526916504,37.183685302734375,26.358280181884766,66.88999938964844,92.10647583007812,98.20234680175781,3.7179508209228516,56.54549026489258
2015-01-01,46.503475189208984,20.119123458862305,19.596996307373047,60.459938049316406,102.36233520507812,62.204925537109375,41.10444259643555,69.68768310546875,14.895329475402832,39.554569244384766,19.55263900756836,26.329679489135742,18.64296531677246,17.446746826171875,34.1290168762207,26.51787757873535,69.37000274658203,90.62200164794922,79.75752258300781,3.195255756378174,53.468971252441406
2015-02-01,45.47736358642578,22.807172775268555,21.222925186157227,62.675086975097656,104.99491882324219,65.35860443115234,38.75832748413086,74.1131820678711,19.16632652282715,37.85612106323242,20.47001838684082,28.15357208251953,20.839733123779297,19.103708267211914,36.830074310302734,27.60927391052246,65.18000030517578,93.39881896972656,89.58642578125,3.3725175857543945,54.56161880493164
2015-03-01,50.11054611206055,20.72142791748047,20.029651641845703,60.50528335571289,102.3447494506836,64.31709289550781,39.14138412475586,72.2251205444336,16.79158592224121,38.83681869506836,16.897085189819336,27.753564834594727,17.934967041015625,18.725099563598633,33.60737609863281,25.93755340576172,67.25,84.11798095703125,87.7573471069336,2.568021535873413,52.38014602661133
2015-04-01,45.941627502441406,22.87071990966797,22.103797912597656,66.22850799560547,102.06423950195312,68.04206085205078,38.862796783447266,74.55604553222656,20.676023483276367,35.558067321777344,20.617401123046875,28.7249813079834,19.4035587310791,20.90691375732422,35.73706817626953,28.25657844543457,59.7400016784668,82.50254821777344,92.97503662109375,3.604773998260498,53.84061813354492
2015-05-01,40.30951690673828,20.995506286621094,21.532934188842773,65.03929901123047,100.61168670654297,63.73279571533203,37.44215774536133,77.15875244140625,17.459558486938477,32.48091506958008,21.201135635375977,28.03046417236328,18.961681365966797,19.32297706604004,34.151248931884766,26.37106704711914,54.59000015258789,78.79198455810547,85.5913314819336,2.9570415019989014,52.93764877319336
2015-06-01,37.9976921081543,19.151397705078125,20.753877639770508,64.65815734863281,97.37549591064453,59.692298889160156,35.83699417114258,80.44792175292969,16.544374465942383,29.068115234375,18.19890785217285,28.140716552734375,17.852657318115234,18.930339813232422,32.601497650146484,26.022075653076172,53.0099983215332,74.46627807617188,84.34949493408203,2.764598846435547,51.69497299194336
2015-07-01,38.1499137878418,18.050582885742188,19.20098114013672,60.493003845214844,96.14335632324219,54.74835205078125,38.680931091308594,78.39214324951172,10.54157829284668,31.800107955932617,13.376505851745605,28.594959259033203,16.73063850402832,17.932649612426758,32.87028503417969,26.085582733154297,56.38999938964844,76.19967651367188,64.489501953125,2.4688949584960938,49.215850830078125
2015-08-01,37.1709098815918,17.32611656188965,17.710359573364258,58.808162689208984,91.06205749511719,50.7452392578125,38.30396270751953,67.79011535644531,9.545734405517578,32.29923629760742,13.298599243164062,26.1057071685791,16.343557357788086,17.21959114074707,30.751821517944336,24.556127548217773,56.970001220703125,67.38773345947266,66.74214935302734,2.3233892917633057,47.18657684326172
2015-09-01,37.02786636352539,15.41957950592041,16.13681411743164,50.28390121459961,81.21166229248047,49.423187255859375,39.25762939453125,61.830379486083984,8.693440437316895,33.47854232788086,12.53950309753418,23.095380783081055,15.052806854248047,17.258350372314453,27.538339614868164,24.033464431762695,53.04999923706055,69.48624420166016,57.80856704711914,1.9713611602783203,46.6284065246582
2015-10-01,44.074886322021484,16.038896560668945,18.850921630859375,56.78150939941406,77.41962432861328,56.941925048828125,44.480899810791016,65.17253875732422,10.600480079650879,40.7392692565918,15.184739112854004,23.30788803100586,16.250089645385742,17.93008041381836,30.484516143798828,25.92562484741211,60.310001373291016,70.22499084472656,72.06575775146484,2.086947202682495,51.890174865722656
